tag,seed,dep_var,window,estimate,std_error,p_value,n,n_states,lb,ub
53,176,usaid_frag_delta_drop_unfunded,+-2,0.23653101908785024,0.017022576188257116,4.604170362336239e-11,88,19,0.20316676975886627,0.2698952684168342
53,176,usaid_frag_delta_drop_unfunded,+-3,0.07890095902301239,0.018858447908464995,5.578784844718684e-4,124,19,0.041938401122421004,0.11586351692360378
53,176,usaid_frag_delta_drop_unfunded,+-4,0.08952520004413761,0.01941905708412486,2.1733421032283526e-4,156,19,0.05146384815925289,0.12758655192902232
53,176,usaid_frag_delta_drop_unfunded,+-5,0.08878920634956791,0.01714291322719154,6.307610222591433e-5,185,19,0.0551890964242725,0.12238931627486332
53,176,usaid_frag_delta_drop_unfunded,all,0.05769736212661373,0.016523726244100666,0.0026037645175566162,263,19,0.025310858688176424,0.09008386556505103
54,177,usaid_frag_delta_drop_unfunded,+-2,0.2055434722368527,0.014539219351834637,3.458797459675785e-11,88,19,0.17704660230725683,0.2340403421664486
54,177,usaid_frag_delta_drop_unfunded,+-3,0.18940620653027082,0.017218744974847523,2.0208326381340415e-9,124,19,0.15565746637956968,0.22315494668097197
54,177,usaid_frag_delta_drop_unfunded,+-4,0.17989573927385383,0.015891579890636345,1.2828093562937272e-9,156,19,0.14874824268820658,0.21104323585950108
54,177,usaid_frag_delta_drop_unfunded,+-5,0.15826148896383221,0.014484961550536152,2.2480991642790315e-9,185,19,0.12987096432478135,0.18665201360288308
54,177,usaid_frag_delta_drop_unfunded,all,0.11673684845970952,0.01357843851605405,8.660544603461835e-8,263,19,0.09012310896824359,0.14335058795117547
55,178,usaid_frag_delta_drop_unfunded,+-2,0.11489259201372444,0.013120176583137664,6.607768615740083e-8,88,19,0.08917704591077462,0.14060813811667427
55,178,usaid_frag_delta_drop_unfunded,+-3,0.04049190441152034,0.012199303382358162,0.0038160590901158906,124,19,0.016581269782098344,0.06440253904094234
55,178,usaid_frag_delta_drop_unfunded,+-4,0.05768002403495105,0.01121958935068059,6.849107671046654e-5,156,19,0.035689628907617094,0.07967041916228501
55,178,usaid_frag_delta_drop_unfunded,+-5,0.05233205354589497,0.010719362660364674,1.199306698025756e-4,185,19,0.03132210273158021,0.07334200436020974
55,178,usaid_frag_delta_drop_unfunded,all,0.021930580044307476,0.009161670861879438,0.027781874911816957,263,19,0.0039737051550237795,0.03988745493359117
56,179,usaid_frag_delta_drop_unfunded,+-2,0.12580439034684404,0.0066765847981045175,2.6885952038523333e-13,88,19,0.11271828414255919,0.1388904965511289
56,179,usaid_frag_delta_drop_unfunded,+-3,0.14379274660781263,0.007522908288194294,2.1028341809049935e-13,124,19,0.12904784636295183,0.15853764685267344
56,179,usaid_frag_delta_drop_unfunded,+-4,0.11736022289970253,0.007544910798036901,7.008606522073249e-12,156,19,0.10257219773555021,0.13214824806385486
56,179,usaid_frag_delta_drop_unfunded,+-5,0.10755766836799427,0.010474543821888989,5.931377340507622e-9,185,19,0.08702756247709185,0.1280877742588967
56,179,usaid_frag_delta_drop_unfunded,all,0.09288325653576456,0.009916626315993462,2.4216968376966948e-8,263,19,0.07344666895641737,0.11231984411511174
57,180,usaid_frag_delta_drop_unfunded,+-2,0.0064135313941831055,0.016613947790289133,0.7039970642581804,88,19,-0.026149806274783593,0.0389768690631498
57,180,usaid_frag_delta_drop_unfunded,+-3,-0.006759477548347145,0.017283741215972325,0.7003221915544334,124,19,-0.0406356103316529,0.02711665523495861
57,180,usaid_frag_delta_drop_unfunded,+-4,-0.030593224149432146,0.01511450910465804,0.05806147090385586,156,19,-0.060217661994561904,-9.687863043023881e-4
57,180,usaid_frag_delta_drop_unfunded,+-5,-0.014878164081860353,0.01340666606765022,0.28170953979994706,185,19,-0.041155229574454784,0.011398901410734076
57,180,usaid_frag_delta_drop_unfunded,all,-0.015135669493913527,0.011451586983060431,0.20281810624542887,263,19,-0.03758077998071197,0.007309440992884919
58,181,usaid_frag_delta_drop_unfunded,+-2,0.16773360402325796,0.0182756462555394,3.2872653889698445e-8,88,19,0.13191333736240074,0.20355387068411518
58,181,usaid_frag_delta_drop_unfunded,+-3,0.1184811849276354,0.012461446472295983,1.9306907716761248e-8,124,19,0.09405674984193528,0.14290562001333554
58,181,usaid_frag_delta_drop_unfunded,+-4,0.10758745691692705,0.012133494648356115,5.4941992586792206e-8,156,19,0.08380580740614907,0.13136910642770502
58,181,usaid_frag_delta_drop_unfunded,+-5,0.10425412843945209,0.012916913670758387,2.159938163576195e-7,185,19,0.07893697764476565,0.12957127923413853
58,181,usaid_frag_delta_drop_unfunded,all,0.0760215280291573,0.012417509031349607,8.78456698555182e-6,263,19,0.05168321032771207,0.10035984573060254
59,182,usaid_frag_delta_drop_unfunded,+-2,0.19184804753444534,0.017065927363155674,1.4329099759152476e-9,88,19,0.15839882990266022,0.22529726516623047
59,182,usaid_frag_delta_drop_unfunded,+-3,0.16284389422262696,0.01728785411937348,2.2234167423213606e-8,124,19,0.12895970014865493,0.196728088296599
59,182,usaid_frag_delta_drop_unfunded,+-4,0.14709910707426718,0.017305359526730166,1.0223216981937065e-7,156,19,0.11318060240187605,0.1810176117466583
59,182,usaid_frag_delta_drop_unfunded,+-5,0.13250898321027368,0.013100323536059933,7.488417377071734e-9,185,19,0.10683234907959621,0.15818561734095116
59,182,usaid_frag_delta_drop_unfunded,all,0.10422998713405461,0.010831450087899711,1.6082795099920893e-8,263,19,0.08300034496177118,0.12545962930633806
60,183,usaid_frag_delta_drop_unfunded,+-2,-0.001895931187631975,0.0059349977309100695,0.7530635386303951,88,19,-0.01352852674021571,0.009736664364951762
60,183,usaid_frag_delta_drop_unfunded,+-3,0.048879845944729154,0.012282672826922776,8.789145933261539e-4,124,19,0.024805807203960514,0.0729538846854978
60,183,usaid_frag_delta_drop_unfunded,+-4,0.046268632222057314,0.01132205450090375,6.925757702979406e-4,156,19,0.024077405400285964,0.06845985904382866
60,183,usaid_frag_delta_drop_unfunded,+-5,0.048709039697762795,0.012897022683370347,0.0013810731452915908,185,19,0.023430875238356914,0.07398720415716867
60,183,usaid_frag_delta_drop_unfunded,all,0.0655180721416891,0.012092910738634595,3.792260294535749e-5,263,19,0.041815967093965296,0.08922017718941291
61,184,usaid_frag_delta_drop_unfunded,+-2,0.21629398860161939,0.005336314840039739,3.8442389836593497e-19,88,19,0.2058348115151415,0.22675316568809728
61,184,usaid_frag_delta_drop_unfunded,+-3,0.19859069243049635,0.010435547032004002,2.267787602997935e-13,124,19,0.1781370202477685,0.21904436461322419
61,184,usaid_frag_delta_drop_unfunded,+-4,0.16446163437093053,0.010962247296878613,1.285366634807175e-11,156,19,0.14297562966904845,0.18594763907281261
61,184,usaid_frag_delta_drop_unfunded,+-5,0.13470343031049173,0.012598433583585528,3.158444498948129e-9,185,19,0.1100105004866641,0.15939636013431935
61,184,usaid_frag_delta_drop_unfunded,all,0.12260328874824192,0.012642562167857092,1.4294386939556642e-8,263,19,0.09782386689924202,0.1473827105972418
62,185,usaid_frag_delta_drop_unfunded,+-2,-0.03116300484135405,0.012573932142306074,0.023331954591684204,88,19,-0.055807911840273956,-0.006518097842434144
62,185,usaid_frag_delta_drop_unfunded,+-3,-0.023641293360940164,0.01170343214346751,0.058519092397831894,124,19,-0.04658002036213649,-7.02566359743844e-4
62,185,usaid_frag_delta_drop_unfunded,+-4,0.0054439428820467145,0.01479544065337368,0.7172036875107657,156,19,-0.0235551207985657,0.034443006562659126
62,185,usaid_frag_delta_drop_unfunded,+-5,0.015277017270883526,0.014856282687724412,0.3174201817900022,185,19,-0.013841296797056321,0.044395331338823375
62,185,usaid_frag_delta_drop_unfunded,all,0.024064367120170488,0.014659723132797807,0.11804364095977292,263,19,-0.004668690220113212,0.052797424460454184
63,186,usaid_frag_delta_drop_unfunded,+-2,0.18795342662361447,0.013531591186315726,4.632566437888032e-11,88,19,0.16143150789843566,0.21447534534879328
63,186,usaid_frag_delta_drop_unfunded,+-3,0.15853662294648235,0.015642425578079284,7.2622993129832625e-9,124,19,0.12787746881344697,0.18919577707951774
63,186,usaid_frag_delta_drop_unfunded,+-4,0.14048659406650563,0.015753653861688966,5.048562636008563e-8,156,19,0.10960943249759525,0.171363755635416
63,186,usaid_frag_delta_drop_unfunded,+-5,0.12390077886643078,0.013518507233302304,3.356256242111986e-8,185,19,0.09740450468915826,0.1503970530437033
63,186,usaid_frag_delta_drop_unfunded,all,0.08966553170260977,0.013014886239069604,1.921201237134042e-6,263,19,0.06415635467403334,0.1151747087311862
64,187,usaid_frag_delta_drop_unfunded,+-2,0.31664665986911467,0.009703803794358477,1.8117023634560682e-17,88,19,0.29762720443217205,0.3356661153060573
64,187,usaid_frag_delta_drop_unfunded,+-3,0.18858235351385016,0.00990711663060693,2.2579256052670267e-13,124,19,0.16916440491786058,0.20800030210983975
64,187,usaid_frag_delta_drop_unfunded,+-4,0.16243638575818636,0.01025837033312842,5.192305943336844e-12,156,19,0.14232997990525467,0.18254279161111805
64,187,usaid_frag_delta_drop_unfunded,+-5,0.14633647610107006,0.011197464337395482,1.2629469856607035e-10,185,19,0.12438944599977492,0.1682835062023652
64,187,usaid_frag_delta_drop_unfunded,all,0.10139122303636106,0.010168217286280853,9.333426636529924e-9,263,19,0.08146151715525059,0.12132092891747152
65,188,usaid_frag_delta_drop_unfunded,+-2,-0.005751085525889044,0.01044115686855981,0.5885363457944026,88,19,-0.02621575298826627,0.014713581936488182
65,188,usaid_frag_delta_drop_unfunded,+-3,0.03651433917285978,0.007799610445217107,1.8581048841276516e-4,124,19,0.02122710270023425,0.051801575645485314
65,188,usaid_frag_delta_drop_unfunded,+-4,0.05979864699012578,0.008839854987776554,2.4467376778170014e-6,156,19,0.04247253121408373,0.07712476276616782
65,188,usaid_frag_delta_drop_unfunded,+-5,0.07388279521726229,0.01246144628837753,1.3040520477009623e-5,185,19,0.04945836049204233,0.09830722994248225
65,188,usaid_frag_delta_drop_unfunded,all,0.0456706051822158,0.012464358642365258,0.0017750501966865163,263,19,0.021240462243179895,0.07010074812125171
66,189,usaid_frag_delta_drop_unfunded,+-2,0.17393406760281735,0.016217970218759106,3.01080735135688e-9,88,19,0.1421468459740495,0.2057212892315852
66,189,usaid_frag_delta_drop_unfunded,+-3,0.11283182162545685,0.017702976775549044,5.29160266385073e-6,124,19,0.07813398714538072,0.14752965610553298
66,189,usaid_frag_delta_drop_unfunded,+-4,0.10770262757467798,0.014832408640706469,9.464849531679523e-7,156,19,0.0786311066388933,0.13677414851046266
66,189,usaid_frag_delta_drop_unfunded,+-5,0.10021637292252013,0.013207353033830303,5.161164300220016e-7,185,19,0.07432996097621274,0.12610278486882753
66,189,usaid_frag_delta_drop_unfunded,all,0.07108600632525165,0.012068127581830481,1.4117200954477948e-5,263,19,0.04743247626486391,0.0947395363856394
67,190,usaid_frag_delta_drop_unfunded,+-2,0.008665306423329409,0.010266688585732556,0.4097348642533798,88,19,-0.0114574032047064,0.028788016051365217
67,190,usaid_frag_delta_drop_unfunded,+-3,0.054139501002361264,0.014814993823201943,0.001813894215517788,124,19,0.025102113108885455,0.08317688889583708
67,190,usaid_frag_delta_drop_unfunded,+-4,0.0634143571082934,0.01262456194415777,8.831752128073954e-5,156,19,0.038670215697744176,0.08815849851884264
67,190,usaid_frag_delta_drop_unfunded,+-5,0.06039445354331084,0.012368407511767134,1.196832099200689e-4,185,19,0.03615237482024726,0.08463653226637442
67,190,usaid_frag_delta_drop_unfunded,all,0.03502575286212761,0.011936335012475386,0.00886146368768117,263,19,0.011630536237675855,0.05842096948657937
68,191,usaid_frag_delta_drop_unfunded,+-2,0.06404232964852852,0.020261164954650367,0.005408173767731102,88,19,0.024330446337413797,0.10375421295964324
68,191,usaid_frag_delta_drop_unfunded,+-3,0.07002144207698649,0.019142655990835932,0.0017998048371989854,124,19,0.03250183633494806,0.10754104781902492
68,191,usaid_frag_delta_drop_unfunded,+-4,0.08120793780695548,0.023240947051346373,0.00259000733700945,156,19,0.035655681586316594,0.12676019402759436
68,191,usaid_frag_delta_drop_unfunded,+-5,0.07683103334057469,0.01808095849481277,4.8243435757210453e-4,185,19,0.041392354690741665,0.11226971199040771
68,191,usaid_frag_delta_drop_unfunded,all,0.06256751532904803,0.016643642281626927,0.0014360595210711595,263,19,0.02994597645705925,0.09518905420103681
69,192,usaid_frag_delta_drop_unfunded,+-2,0.16694881721379914,0.01717377474020839,1.3776471203761543e-8,88,19,0.1332882187229907,0.20060941570460758
69,192,usaid_frag_delta_drop_unfunded,+-3,0.0929540915594818,0.01563742910707085,1.2633455070507508e-5,124,19,0.06230473050962293,0.12360345260934066
69,192,usaid_frag_delta_drop_unfunded,+-4,0.09120472337476872,0.014684797371672357,7.339404922381318e-6,156,19,0.062422520526290895,0.11998692622324654
69,192,usaid_frag_delta_drop_unfunded,+-5,0.08574186602243539,0.012713873462049054,2.5474019542729132e-6,185,19,0.06082267403681924,0.11066105800805154
69,192,usaid_frag_delta_drop_unfunded,all,0.058066223352333,0.011913684567677472,1.2206352769247317e-4,263,19,0.034715401599685156,0.08141704510498085
70,193,usaid_frag_delta_drop_unfunded,+-2,-0.04491634999449414,0.02275366284160936,0.06392783974547459,88,19,-0.08951352916404848,-3.191708249397976e-4
70,193,usaid_frag_delta_drop_unfunded,+-3,-0.07096354350789068,0.018902738907222535,0.0014524814668601606,124,19,-0.10801291176604685,-0.03391417524973451
70,193,usaid_frag_delta_drop_unfunded,+-4,-0.0383432022240525,0.01786292570485533,0.04570974128824602,156,19,-0.07335453660556894,-0.003331867842536057
70,193,usaid_frag_delta_drop_unfunded,+-5,-0.01803238470165731,0.016126547279830553,0.27819199177948845,185,19,-0.04964041737012519,0.013575647966810569
70,193,usaid_frag_delta_drop_unfunded,all,-0.00816034811778462,0.014433517671328597,0.5787986241437443,263,19,-0.036450042753588666,0.02012934651801943
71,194,usaid_frag_delta_drop_unfunded,+-2,0.16091328932921528,0.01513869000100881,3.463697861569554e-9,88,19,0.13124145692723801,0.19058512173119255
71,194,usaid_frag_delta_drop_unfunded,+-3,0.10618670511848394,0.0109349886898364,1.4003784146993255e-8,124,19,0.08475412728640459,0.1276192829505633
71,194,usaid_frag_delta_drop_unfunded,+-4,0.08261596588584307,0.011407197187515324,9.806488921119463e-7,156,19,0.06025785939831303,0.1049740723733731
71,194,usaid_frag_delta_drop_unfunded,+-5,0.07663777226063086,0.011223898175535195,2.1632221167118584e-6,185,19,0.054638931836581875,0.09863661268467984
71,194,usaid_frag_delta_drop_unfunded,all,0.0681337915793765,0.010321474522502934,3.3694234568729774e-6,263,19,0.04790370151527075,0.08836388164348226
72,195,usaid_frag_delta_drop_unfunded,+-2,0.2807729770253583,0.0069993434583741675,4.624415799895435e-19,88,19,0.2670542638469449,0.2944916902037717
72,195,usaid_frag_delta_drop_unfunded,+-3,0.2465542817011992,0.012725751183009127,1.6659534597823492e-13,124,19,0.2216118093825013,0.2714967540198971
72,195,usaid_frag_delta_drop_unfunded,+-4,0.2153439454923336,0.01204142867372155,6.579656777373318e-13,156,19,0.19174274529183935,0.23894514569282785
72,195,usaid_frag_delta_drop_unfunded,+-5,0.19306492721649599,0.011555924886915673,2.096362639406616e-12,185,19,0.17041531443814126,0.2157145399948507
72,195,usaid_frag_delta_drop_unfunded,all,0.15677139325256426,0.010571887375218577,1.5612508607270577e-11,263,19,0.13605049399713584,0.17749229250799267
73,196,usaid_frag_delta_drop_unfunded,+-2,0.21376165823117818,0.010359959165607701,5.618968817409902e-14,88,19,0.19345613826658709,0.23406717819576928
73,196,usaid_frag_delta_drop_unfunded,+-3,0.20681622754636103,0.006802522324545883,6.333544158523806e-17,124,19,0.1934832837902511,0.22014917130247097
73,196,usaid_frag_delta_drop_unfunded,+-4,0.1544948482946792,0.010399206865868628,1.5139613999261895e-11,156,19,0.13411240283757667,0.1748772937517817
73,196,usaid_frag_delta_drop_unfunded,+-5,0.13836783712183626,0.00943202821897898,1.869240787386373e-11,185,19,0.11988106181263745,0.15685461243103505
73,196,usaid_frag_delta_drop_unfunded,all,0.07867546168374048,0.009909649816456147,2.731149884139289e-7,263,19,0.05925254804348644,0.09809837532399453
74,197,usaid_frag_delta_drop_unfunded,+-2,0.14585289736212312,0.009859470850852176,1.6257659444571383e-11,88,19,0.12652833449445286,0.16517746022979338
74,197,usaid_frag_delta_drop_unfunded,+-3,0.1610171369275181,0.011196224226530478,2.602506405790152e-11,124,19,0.13907253744351836,0.18296173641151783
74,197,usaid_frag_delta_drop_unfunded,+-4,0.07707269490013602,0.01062234211520978,9.564759818236759e-7,156,19,0.05625290435432485,0.0978924854459472
74,197,usaid_frag_delta_drop_unfunded,+-5,0.08647837975892782,0.012237120583945126,1.3672518686078915e-6,185,19,0.06249362341439537,0.11046313610346026
74,197,usaid_frag_delta_drop_unfunded,all,0.049943859010762585,0.01302420579191849,0.0012138158871960137,263,19,0.024416415658602347,0.07547130236292282
75,198,usaid_frag_delta_drop_unfunded,+-2,0.13001434489743885,0.021350920994294514,9.389212914783553e-6,88,19,0.0881665397486216,0.1718621500462561
75,198,usaid_frag_delta_drop_unfunded,+-3,0.12341723227847783,0.016362743277170872,5.60971117857492e-7,124,19,0.09134625545522292,0.15548820910173272
75,198,usaid_frag_delta_drop_unfunded,+-4,0.1013735047179739,0.015089764112415192,2.679563368356899e-6,156,19,0.07179756705764012,0.1309494423783077
75,198,usaid_frag_delta_drop_unfunded,+-5,0.08886020930529025,0.012799300453377373,1.7343965420506992e-6,185,19,0.0637735804166706,0.1139468381939099
75,198,usaid_frag_delta_drop_unfunded,all,0.09274329601718517,0.011192204272294566,1.4796719926234924e-7,263,19,0.07080657564348783,0.11468001639088252
76,199,usaid_frag_delta_drop_unfunded,+-2,0.016122725100522317,0.01550665724452992,0.3122311589904103,88,19,-0.014270323098756327,0.04651577329980096
76,199,usaid_frag_delta_drop_unfunded,+-3,0.00976586557601819,0.011671681789726617,0.4137239564276466,124,19,-0.013110630731845978,0.03264236188388236
76,199,usaid_frag_delta_drop_unfunded,+-4,0.022610553470931022,0.012475805942109421,0.08664697067806752,156,19,-0.001842026175603445,0.04706313311746549
